color,species,total_length_(cm),total_weight_(g),defect,image
Medium,Loligo,11.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/4b89afe2-3c74-40e9-9992-6561576a0c9f.jpg
Medium,Loligo,9.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/3eee9a28-884c-4ff4-a327-3cddb5d501b4.jpg
Medium,Loligo,11.0,58.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/1881ddad-9f55-42c4-bd8e-ab97043ab258.jpg
Medium,Loligo,11.0,56.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/ee9d5a65-90c8-4cd0-a829-b96719866969.jpg
Medium,Loligo,10.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/8c245c07-160f-4782-b2cd-cea20732e090.jpg
Medium,Loligo,11.0,54.0,"[""Skinless"",""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/e940a8c3-7c15-4fa4-a35f-6373dd4cedf8.jpg
Medium,Loligo,14.0,74.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/7efaa512-169d-4275-8ab6-6bb9834cf911.jpg
Medium,Loligo,10.0,48.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/158e42d9-3b54-41e8-bd5a-9fe4e0915bf7.jpg
Medium,Loligo,11.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/349e9b73-a641-4a8a-b500-11dde6beeeb7.jpg
Medium,Loligo,11.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/edd11723-95b4-44e3-b540-f53a1860fc8e.jpg
Medium,Loligo,11.0,48.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/dded774b-8161-4f34-8667-655ca1a9af1b.jpg
Medium,Loligo,12.0,62.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/88c9e00b-2370-40b4-a2ce-1bbfafcc2904.jpg
Medium,Loligo,11.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/c2335875-585e-4ddf-8a1c-954780bb9fe0.jpg
Medium,Loligo,12.0,62.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/89bbf7f2-c0b5-4db7-b8bc-e26fc5d5fb47.jpg
Medium,Loligo,10.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/d135e35e-08d3-4b39-b1bc-800f2ce7b309.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/6c4a9256-5b57-432f-ac5b-a97b02bcd76c.jpg
Medium,Loligo,9.0,34.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/6d1407f8-1634-4f3d-b07f-7620e083c9c3.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/757f3224-9887-4bea-9b8f-96f75d834b5c.jpg
Medium,Loligo,11.0,60.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/2af5f3a2-3a4d-4442-8420-87faebc46bcc.jpg
Medium,Loligo,10.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/c719fe7a-70a9-4eec-a98b-916f2a9b0de1.jpg
Medium,Loligo,10.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/499678fe-3538-4619-bd20-34358fc5f0f2.jpg
Medium,Loligo,10.0,38.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/68764313-bc68-413a-90d3-7f178afef6c7.jpg
Medium,Loligo,11.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/ce095d76-b741-4fd7-bcb7-e65fbaad63db.jpg
Medium,Loligo,11.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/de20cbb2-6a76-450c-b7b1-94066f76fb09.jpg
Medium,Loligo,12.0,62.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/0412e1aa-2b57-49ae-bd76-4eb7342bee87.jpg
Medium,Loligo,11.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/647e87fe-217b-4860-9b78-e7f7b38d6157.jpg
Medium,Loligo,12.0,66.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/45f6d509-101e-4de4-99fd-7006914923f8.jpg
Medium,Loligo,10.0,30.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/ae081c83-350d-4bc9-85c1-2ec797f2cc7d.jpg
Medium,Loligo,12.0,64.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/ccc7b45a-eee2-4f7b-ac0b-25e44cdfe6b6.jpg
Medium,Loligo,11.0,58.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/2eaf86fe-35b9-4b56-90f6-dd7353d134a0.jpg
Medium,Loligo,12.0,62.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/e249aaf7-2e12-4ef8-89b2-fcdd0755f16b.jpg
Medium,Loligo,13.0,52.0,"[""Headless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/38831ad2-5a27-4a76-a871-42f94de08d68.jpg
Medium,Loligo,10.0,50.0,"[""Skinless"",""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/66bf68ff-7208-425b-aa3c-354d1b3886ba.jpg
Medium,Loligo,13.0,70.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/26f609eb-98f5-452f-b6a0-7e2243419d8c.jpg
Medium,Loligo,10.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/ac3c08df-a7fd-4252-9fb7-626b03889446.jpg
Medium,Loligo,12.0,58.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/22fc2719-e88b-47d9-b9d2-bd4934a46777.jpg
Medium,Loligo,10.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/c3585639-019e-438d-92da-411ff343d70b.jpg
Medium,Loligo,11.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/307d3555-88a2-4c2e-8c2b-9f688a7f9086.jpg
Medium,Loligo,12.0,136.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/ccfc4dee-9321-4a51-924d-92669892e50f.jpg
Medium,Loligo,11.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/ea4ed84b-40e0-45b3-9686-5a295d074789.jpg
Medium,Loligo,9.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/364bdc18-534b-4bf7-9658-f943c8409eab.jpg
Medium,Loligo,12.0,56.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/798896d8-a059-4ea7-9ef6-c7d120dd27e3.jpg
Medium,Loligo,11.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/32d53b66-49cc-4117-8b37-ff3625ec001e.jpg
Medium,Loligo,12.0,132.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/93d32db5-271f-4315-b468-e50cd9fb7a5e.jpg
Medium,Loligo,11.0,60.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/6b973f53-a1ba-4e76-be8b-ddcc8cc725b1.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/ea9fd30d-7b83-46ff-ae64-1a940e04754a.jpg
Medium,Loligo,10.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/b4e6c851-be0e-40e8-b4c2-555851b75360.jpg
Medium,Loligo,10.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/a116f8ac-8f5c-4484-9296-dbbc2dc65f23.jpg
Medium,Loligo,10.0,48.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/51b23df9-0570-4480-91da-9400bd36dea1.jpg
Medium,Loligo,11.0,58.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/808509d2-761b-429b-8cec-d9e71a6e9310.jpg
Medium,Loligo,10.0,38.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/fc9c088e-1761-4042-bd4f-e9b469f0f0d7.jpg
Medium,Loligo,11.0,58.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/66191283-bde2-4bbe-9b67-242ebc461b45.jpg
Medium,Loligo,10.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/8f355ad6-82e1-4371-9e0b-11d6042ada1d.jpg
Medium,Loligo,10.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/d813f557-b20a-42fc-bb58-8f8cf89c3612.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/b958144b-62f9-4cce-9492-c2a7c8fdff23.jpg
Medium,Loligo,9.0,34.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/4f179072-af05-4ba5-accf-41b70963a297.jpg
Medium,Loligo,9.0,38.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/c684910a-4432-48aa-8dc1-02359ee5d8c1.jpg
Medium,Loligo,8.0,30.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/e02c1d8c-ef23-4c8d-a59e-b7ae7cfcb10b.jpg
Medium,Loligo,9.0,28.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/26d3d400-f60b-455a-ab3f-b9a319f79f98.jpg
Medium,Loligo,8.0,28.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/2fdf0c2b-7eaa-401a-9ae6-ba5e82f1a20d.jpg
Medium,Loligo,8.0,30.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/7178e5b0-ba19-48ed-b820-832d97f85194.jpg
Medium,Loligo,8.0,20.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/54860889-8985-47f6-96c9-270d4f4b8260.jpg
Medium,Loligo,9.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/fce35eb9-e7d7-4b4b-bb34-7f1e818738a2.jpg
Medium,Loligo,8.0,24.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/edf4241b-768f-475b-b001-72545bb3445e.jpg
Medium,Loligo,7.0,16.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/80284d74-2582-4c20-9435-8cc90171dd00.jpg
Medium,Loligo,7.0,16.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/dbebc81c-0d52-4f9c-aebb-5a53e59d26d8.jpg
Medium,Loligo,7.0,22.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/18499a44-67b3-4f51-a616-ba1bb61d8885.jpg
Medium,Loligo,7.0,22.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/e588476d-d81d-45d5-9f39-139c7f8b18a0.jpg
Medium,Loligo,6.0,14.0,"[""Skinless"",""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/c7a06c2a-2584-49b2-9ed8-264e00a22739.jpg
Medium,Loligo,7.0,18.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/3f0d03e2-97c0-4123-a974-59188cd61e5c.jpg
Medium,Loligo,7.0,20.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/0a36105b-8b25-445b-9a95-b5a07f0d695e.jpg
Medium,Loligo,9.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/13b9d35f-43ed-4e57-b976-80f57bf83fbb.jpg
Medium,Loligo,8.0,28.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/3bf41016-1f9b-44f8-bf3c-4066f0e1ff42.jpg
Medium,Loligo,7.0,20.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/23c0f7bd-b701-471b-bef2-77b6aadc65bc.jpg
Medium,Loligo,8.0,26.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/51910f57-081b-427b-b8d6-7c4335a5e95a.jpg
Medium,Loligo,9.0,34.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/bd13ce1c-3e3a-436a-9807-d8866a472a02.jpg
Medium,Loligo,6.0,16.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/a3184039-3d73-43ae-b899-525436f73561.jpg
Medium,Loligo,7.0,12.0,"[""Skinless"",""Headless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/af95a0f1-1eb6-46bf-86b4-dd3873fe3ee7.jpg
Medium,Loligo,8.0,26.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/c0bd6596-dd0c-4259-823a-ae1c84d40584.jpg
Medium,Loligo,5.0,14.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/27185aef-2b13-462d-b4f6-b8229a34e116.jpg
Medium,Loligo,8.0,16.0,"[""Skinless"",""Headless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/7f4bba37-b9da-453d-87f2-b1d8e1c3d509.jpg
Medium,Loligo,5.0,12.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/06727eca-1bc5-4b68-8cf5-de94982d7d01.jpg
Medium,Loligo,8.0,22.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/22511652-f2d6-41e7-8903-9fd062afa406.jpg
Medium,Loligo,5.0,10.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/5586e35d-49a5-40e2-9f57-cfd063cfcd61.jpg
Medium,Loligo,7.0,12.0,"[""Skinless"",""Headless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/29d3d291-94b6-407b-9e10-008434dbc6db.jpg
Medium,Loligo,8.0,24.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/7183565d-24c7-4ef2-95d1-a8b0ac612692.jpg
Medium,Loligo,8.0,26.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/86250235-3f37-42dd-86cf-80930114a954.jpg
Medium,Loligo,6.0,12.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/3003f439-75c1-4526-845e-07c63b913768.jpg
Medium,Loligo,6.0,8.0,"[""Skinless"",""Headless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/dd368bae-31a6-4cd1-a6c7-bf093c7f5d4b.jpg
Medium,Loligo,8.0,28.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/3db0288d-66b4-4899-a2fa-4d12182a4daa.jpg
Medium,Loligo,11.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/e1087df4-0241-4b7a-8ac5-5fd232f67f0d.jpg
Medium,Loligo,8.0,28.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/426dacdc-f355-4fca-b092-0ecea41f8aa3.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/f3308e53-38b8-429f-9dcb-77c243cfb241.jpg
Medium,Loligo,10.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/00406a76-759a-4da9-a0f8-77451d976bd7.jpg
Medium,Loligo,8.0,22.0,"[""Skinless"",""Headless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/a83791c7-ae0d-48cb-a3af-913468c2cb22.jpg
Medium,Loligo,8.0,24.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/9b198d67-a8dc-4f45-ab55-d7b21c221e62.jpg
Medium,Loligo,7.0,24.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/269e6cdc-15ba-4c1a-ac05-da4117d85150.jpg
Medium,Loligo,8.0,24.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/c3b40a45-4c7f-4103-9809-951a28a0060b.jpg
Medium,Loligo,10.0,116.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/63f286ba-7c9b-47b3-9805-e700898e5774.jpg
Medium,Loligo,8.0,26.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/71e906be-a792-44f3-a72b-2d6b0bef2d48.jpg
Medium,Loligo,9.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/0c48b59e-1e14-4b50-abe3-a2ef80505fe7.jpg
Medium,Loligo,7.0,22.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/9edc3b24-3e79-42f5-9fe5-c13b57392c38.jpg
Medium,Loligo,11.0,54.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/31f7e87b-c2eb-4607-b21c-2efbd8bc5945.jpg
Medium,Loligo,11.0,48.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/bc581d79-3c5c-476f-81b3-a2816064a8e7.jpg
Medium,Loligo,11.0,46.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/09c24398-ce07-496f-abd4-2b57b07c9b5b.jpg
Medium,Loligo,9.0,30.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/001c6a20-5a2c-4175-9c3d-51c7cd6e321f.jpg
Medium,Loligo,10.0,110.0,"[""Skinless"",""Headless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/daa1a36c-ae16-411e-895d-545b18184302.jpg
Medium,Loligo,9.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/6f03cd4c-afe2-40ea-ba5d-112b78313245.jpg
Medium,Loligo,10.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/b9b49d28-dc44-493b-bcc0-bd2f444e446b.jpg
Medium,Loligo,9.0,34.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/128f17f7-2886-4941-9e5e-f48f8387f87a.jpg
Medium,Loligo,8.0,26.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/4b5ce336-2fdb-48f1-973f-359f0b698f51.jpg
Medium,Loligo,8.0,30.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/fcd864d5-86e0-410c-b456-6dec8809b731.jpg
Medium,Loligo,7.0,24.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/cf252d47-f522-413b-9374-4827bde3d3d3.jpg
Medium,Loligo,9.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/59ff217f-be0d-42b2-8e94-b7911ec5c967.jpg
Medium,Loligo,8.0,22.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/926309c0-fb1f-43d5-8af2-1302767268c7.jpg
